Name of Bank,Basis,Area,Main item,Sub item,Period ,waarde
Natwest Markets (vh RBS) ,IFRS ,Solvency ,Total capital ratio ,Total ,2024H1,25.1
Natwest Markets (vh RBS) ,IFRS ,Solvency ,Total capital ratio ,Total ,2024H2,23.8
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2014H2,24.5
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2015H1,24.6
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2015H2,30.1
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2016H1,22.6
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2016H2,21.4
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2017H1,23.3
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2017H2,24.9
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2018H1,30.1
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2018H2,31.4
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2019H1,37.8
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2019H2,26.7
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2020H1,28.9
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2020H2,35.3
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2021H1,28.5
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2021H2,34.1
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2022H1,30.9
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2022H2,24.1
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2023H1,23.6
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2023H2,22.2
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2024H1,23.2
Natwest Markets (vh RBS) ,IFRS ,Solvency ,T1 capital ratio ,Total ,2024H2,22
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2014H2,16.2
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2015H1,17
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2015H2,21.2
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2016H1,22.6
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2016H2,21.4
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2017H1,23.3
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2017H2,24.9
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2018H1,30.1
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2018H2,31.4
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2019H1,33.2
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2019H2,23.1
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2020H1,25
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2020H2,30.6
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2021H1,24.8
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2021H2,29.7
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2022H1,26.9
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2022H2,21
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2023H1,20.4
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2023H2,19.2
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2024H1,20
Natwest Markets (vh RBS) ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2024H2,19.1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2016H2,0.7
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2017H1,0.6
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2017H2,0.6
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2018H1,0.5
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2018H2,0.5
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2019H1,0.7
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2019H2,0.6
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2020H1,0.7
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2020H2,0.8
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2021H1,0.8
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2021H2,0.8
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2022H1,1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2022H2,1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2023H1,1.1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2023H2,1.1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2024H1,1.2
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Share in total assets ,Percentage share ,2024H2,1.1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2016H2,89.8
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2017H1,89.3
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2017H2,90.7
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2018H1,92.1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2018H2,93
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2019H1,92
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2019H2,92.3
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2020H1,91.4
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2020H2,90.6
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2021H1,90.5
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2021H2,90.6
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2022H1,88.4
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2022H2,87.5
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2023H1,88.2
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2023H2,87.1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2024H1,86.2
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share in total assets ,Percentage share ,2024H2,85.2
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2016H2,89.8
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2017H1,89.3
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2017H2,90.7
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2018H1,92.1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2018H2,93
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2019H1,92
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2019H2,92.3
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2020H1,91.4
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2020H2,90.6
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2021H1,90.5
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2021H2,90.6
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2022H1,88.4
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2022H2,87.5
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2023H1,88.2
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2023H2,87.1
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2024H1,86.2
Natwest Markets (vh RBS) ,IFRS ,Concentration ,Cumulative share of total assets ,Percentage share ,2024H2,85.2
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2014H2,88249
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2015H1,90228
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2015H2,91314
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2016H1,104136
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2016H2,94414
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2017H1,94553
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2017H2,87123
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2018H1,87159
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2018H2,83715
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2019H1,90705
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2019H2,96205
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2020H1,115095
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2020H2,106882
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2021H1,108417
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2021H2,96019
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2022H1,91038
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2022H2,73285
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2023H1,88094
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2023H2,75909
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2024H1,84753
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Total ,2024H2,78769
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2014H2,86851
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2015H1,85566
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2015H2,84124
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2016H1,95991
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2016H2,86840
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2017H1,83661
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2017H2,77473
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2018H1,76206
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2018H2,73448
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2019H1,87197
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2019H2,87874
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2020H1,100835
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2020H2,96983
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2021H1,86858
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2021H2,85356
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2022H1,67348
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2022H2,64598
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2023H1,64856
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2023H2,68346
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2024H1,68657
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Financial assets ,2024H2,72104
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Mortgage loans for house purchase ,2015H1,1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Mortgage loans for house purchase ,2015H2,0
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Mortgage loans for house purchase ,2016H1,0
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Mortgage loans for house purchase ,2016H2,0
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2015H1,443
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2015H2,519
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2016H1,483
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2016H2,542
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2017H1,514
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2017H2,630
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2018H1,748
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2018H2,823
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2019H1,1225
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2019H2,1423
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2020H1,1634
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2020H2,1999
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2021H1,2456
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2021H2,2661
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2022H1,2444
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2022H2,2508
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2023H1,2738
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2023H2,1689
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2024H1,2909
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Corporate loans ,2024H2,3489
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Impaired loans as % of total loans ,2020H2,0.1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Impaired loans as % of total loans ,2021H1,0.1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Impaired loans as % of total loans ,2022H1,0
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Impaired loans as % of total loans ,2022H2,0
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Impaired loans as % of total loans ,2023H1,0.1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Impaired loans as % of total loans ,2023H2,0.1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Impaired loans as % of total loans ,2024H1,0.2
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Assets ,Impaired loans as % of total loans ,2024H2,0.1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2014H2,88249
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2015H1,90228
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2015H2,91314
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2016H1,104136
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2016H2,94414
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2017H1,94553
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2017H2,87123
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2018H1,87159
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2018H2,83715
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2019H1,90705
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2019H2,96205
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2020H1,115095
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2020H2,106882
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2021H1,108417
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2021H2,96019
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2022H1,91038
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2022H2,73285
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2023H1,88094
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2023H2,75909
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2024H1,84753
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Total ,2024H2,78769
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2014H2,1303
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2015H1,1367
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2015H2,1399
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2016H1,1453
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2016H2,1507
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2017H1,1572
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2017H2,1628
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2018H1,1684
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2018H2,1726
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2019H1,1748
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2019H2,1795
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2020H1,1779
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2020H2,1827
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2021H1,1847
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2021H2,1902
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2022H1,1932
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2022H2,1995
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2023H1,2007
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2023H2,2060
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2024H1,2058
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2024H2,2094
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2014H2,86946
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2015H1,88861
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2015H2,89916
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2016H1,102683
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2016H2,92907
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2017H1,92982
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2017H2,85496
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2018H1,85474
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2018H2,81989
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2019H1,88958
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2019H2,94410
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2020H1,113315
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2020H2,105056
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2021H1,106570
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2021H2,94117
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2022H1,89106
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2022H2,71290
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2023H1,86088
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2023H2,73849
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2024H1,82695
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2024H2,76675
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2014H2,1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2015H1,1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2015H2,1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2016H1,1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2016H2,2
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2017H1,3
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2017H2,2
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2018H1,3
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2018H2,0
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2014H2,2185
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2015H1,3665
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2015H2,2589
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2016H1,3580
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2016H2,3925
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2017H1,4180
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2017H2,4119
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2018H1,3909
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2018H2,3759
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2019H1,3288
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2019H2,3806
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2020H1,4833
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2020H2,4305
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2021H1,5936
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2021H2,5314
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2022H1,5975
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2022H2,4787
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2023H1,5061
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2023H2,4564
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2024H1,5575
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2024H2,4885
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2014H2,1.5
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2015H1,1.5
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2015H2,1.5
